"REF_DATE","GEO","DGUID","Companies","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","50.5","","","","1"
"2004","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","33.2","","","","1"
"2004","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","47.4","","","","1"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","114476","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","140900333","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","1231","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","117315","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","142644463","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","1216","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","0","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","0","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","0","","","","0"
"2004","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","71.5","","","","1"
"2004","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","0.0","","","","1"
"2004","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","61.7","","","","1"
"2004","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","36.3","","","","1"
"2004","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","32.7","","","","1"
"2004","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","0","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","3887","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","1369552","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","352","","","","0"
"2004","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","0.0","","","","1"
"2004","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","7.2","","","","1"
"2004","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","0.0","","","","1"
"2004","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","0.0","","","","1"
"2004","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","0.0","","","","1"
"2004","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","113965","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","25243501","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","222","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","119484","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","27132793","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","227","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","93","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","25197","","","","0"
"2004","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","272","","","","0"
"2004","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","46.4","","","","1"
"2004","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","3.6","","","","1"
"2004","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","101.3","","","","1"
"2004","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","46.4","","","","1"
"2004","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","27.6","","","","1"
"2005","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","369943","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","352139700","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","952","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","382646","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","356202184","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","931","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","4269","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1478454","","","","0"
"2005","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","346","","","","0"
"2005","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","79.3","","","","1"
"2005","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","6.9","","","","1"
"2005","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","55.4","","","","1"
"2005","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","34.5","","","","1"
"2005","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","37.8","","","","1"
"2005","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","144337","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","183427166","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","1271","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","147917","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","184576228","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","1248","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","60","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","19661","","","","0"
"2005","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","326","","","","0"
"2005","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681979","1.2.10","88.3","","","","1"
"2005","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681980","1.2.11","3.6","","","","1"
"2005","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","50.6","","","","1"
"2005","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","33.5","","","","1"
"2005","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","46.2","","","","1"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","114281","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","144842303","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","1267","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","117487","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","146671706","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","1248","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","0","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","0","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","0","","","","0"
"2005","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","73.1","","","","1"
"2005","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","0.0","","","","1"
"2005","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","58.1","","","","1"
"2005","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","34.8","","","","1"
"2005","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","32.7","","","","1"
"2005","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","0","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","4097","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","1429097","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","349","","","","0"
"2005","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","0.0","","","","1"
"2005","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","7.2","","","","1"
"2005","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","0.0","","","","1"
"2005","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","0.0","","","","1"
"2005","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","0.0","","","","1"
"2005","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","111325","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","23870231","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","214","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","117242","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","24954250","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","213","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","112","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","29696","","","","0"
"2005","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","265","","","","0"
"2005","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","52.3","","","","1"
"2005","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","3.4","","","","1"
"2005","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","96.7","","","","1"
"2005","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","42.9","","","","1"
"2005","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","28.1","","","","1"
"2006","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","357197","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","352477289","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","987","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","369660","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","356832139","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","965","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","4243","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1450481","","","","0"
"2006","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","342","","","","0"
"2006","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","79.2","","","","1"
"2006","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","7.0","","","","1"
"2006","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","55.7","","","","1"
"2006","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","34.3","","","","1"
"2006","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","39.7","","","","1"
"2006","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","144957","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","190306777","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","1313","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","149602","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","191802054","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","1282","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","53","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","17255","","","","0"
"2006","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","326","","","","0"
"2006","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681979","1.2.10","88.7","","","","1"
"2006","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681980","1.2.11","3.6","","","","1"
"2006","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","51.2","","","","1"
"2006","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","33.3","","","","1"
"2006","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","46.6","","","","1"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","111087","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","140681920","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","1266","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","114145","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","142426922","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","1248","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","0","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","0","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","0","","","","0"
"2006","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","71.5","","","","1"
"2006","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","0.0","","","","1"
"2006","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","58.4","","","","1"
"2006","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","34.6","","","","1"
"2006","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","34.3","","","","1"
"2006","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","0","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","4091","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","1406567","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","344","","","","0"
"2006","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","0.0","","","","1"
"2006","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","7.1","","","","1"
"2006","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","0.0","","","","1"
"2006","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","0.0","","","","1"
"2006","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","0.0","","","","1"
"2006","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","101153","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","21488592","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","212","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","105912","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","22603163","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","213","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","99","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","26659","","","","0"
"2006","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","268","","","","0"
"2006","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","54.1","","","","1"
"2006","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","4.8","","","","1"
"2006","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","99.5","","","","1"
"2006","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","45.5","","","","1"
"2006","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","34.1","","","","1"
"2007","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","356351","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","358831712","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","1007","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","367524","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","362534410","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","986","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","4336","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1453005","","","","0"
"2007","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","335","","","","0"
"2007","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","81.0","","","","1"
"2007","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","6.7","","","","1"
"2007","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","57.1","","","","1"
